Nama File;Requirement Statement;Noise?
18_SoftwareRequirementsSpecification-uji18;The billing system is connected to the Online Library System and the database used by the billing system must be compatible with the interface of the Online Library System.;0
18_SoftwareRequirementsSpecification-uji18;The users must have their correct usernames and passwords to enter into the Online Library System.;0
18_SoftwareRequirementsSpecification-uji18;The users have sufficient knowledge of computers.;1
18_SoftwareRequirementsSpecification-uji18;The University computer should have Internet connection and Internet server capabilities.;0
18_SoftwareRequirementsSpecification-uji18;The users know the English language, as the user interface will be provided in English;0
18_SoftwareRequirementsSpecification-uji18;The product can access the university student database;0
18_SoftwareRequirementsSpecification-uji18;The system shall provide the users with logon capabilities.;0
18_SoftwareRequirementsSpecification-uji18;The Online Library System is also supported on mobile devices such as cell phones.;0
18_SoftwareRequirementsSpecification-uji18;The system can alert the Librarian or the administrator in case of any problems.;0
18_SoftwareRequirementsSpecification-uji18;The system shall allow the users to access the system from the Internet using HTML or it�s derivative technologies.;0
18_SoftwareRequirementsSpecification-uji18;The system uses a web browser as an interface.;0
18_SoftwareRequirementsSpecification-uji18;Since all users are familiar with the general usage of browsers, no specific training is required.;1
18_SoftwareRequirementsSpecification-uji18;The system is user friendly and self-explanatory.;0
18_SoftwareRequirementsSpecification-uji18;The system has to be very reliable due to the importance of data and the damages incorrect or incomplete data can do.;0
18_SoftwareRequirementsSpecification-uji18;The system is available 100% for the user and is used 24 hrs a day and 365 days a year.;0
18_SoftwareRequirementsSpecification-uji18;The system shall be operational 24 hours a day and 7 days a week.;0
18_SoftwareRequirementsSpecification-uji18;The system will be developed in such a way that it may fail once in a year.;0
18_SoftwareRequirementsSpecification-uji18;Even if the system fails, the system will be recovered back up within an hour or less.;0
18_SoftwareRequirementsSpecification-uji18;The accuracy of the system is limited by the accuracy of the speed at which the employees of the library and users of the library use the system.;0
18_SoftwareRequirementsSpecification-uji18;The system shall provide 100% access reliability.;0
18_SoftwareRequirementsSpecification-uji18;The Splash Page or Information page should be able to be downloaded within a minute using a 56K modem.;0
18_SoftwareRequirementsSpecification-uji18;The information is refreshed every two minutes.;0
18_SoftwareRequirementsSpecification-uji18;The access time for a mobile device should be less than a minute.;0
18_SoftwareRequirementsSpecification-uji18;The system shall respond to the member in not less than two seconds from the time of the request submittal.;0
18_SoftwareRequirementsSpecification-uji18;The system shall be allowed to take more time when doing large processing jobs.;0
18_SoftwareRequirementsSpecification-uji18;The system shall take as less time as possible to provide service to the administrator or the librarian.;0
18_SoftwareRequirementsSpecification-uji18;The number of transactions is directly dependent on the number of users, the users may be the Librarian, employees of the Library and also the people who use the Library for checking-out books, returning books and checking online library account.;0
18_SoftwareRequirementsSpecification-uji18;The system is capable of handling 250 users at a time.;0
18_SoftwareRequirementsSpecification-uji18;The resources are modified according the user requirements and also according to the books requested by the users.;0
18_SoftwareRequirementsSpecification-uji18;The system designers shall take in to considerations the following supportability and technical limitations.;1
18_SoftwareRequirementsSpecification-uji18;The system shall be comply with the TCP/IP protocol standards and shall be designed accordingly.;0
18_SoftwareRequirementsSpecification-uji18;The system shall support the UHCL information security requirements and use the same standard as the UHCL information security requirements.;0
18_SoftwareRequirementsSpecification-uji18;The member balance amount that will be calculated and sent to the billing system shall be compatible with the data types and design constraints of the billing system.;0
18_SoftwareRequirementsSpecification-uji18;The maintenance of the system shall be done as per the maintenance contract.;0
18_SoftwareRequirementsSpecification-uji18;The coding standards and naming conventions will be as per the American standards.;0
18_SoftwareRequirementsSpecification-uji18;The languages that shall be used for coding the Online Library System are Active Server Pages (ASP), Java Servlets, Java Server Pages (JSP), HTML, JavaScript, and VBScript.;0
18_SoftwareRequirementsSpecification-uji18;For working on the coding phase of the Online Library System, the Internet Information Services (IIS) Server needs to be installed.;0
18_SoftwareRequirementsSpecification-uji18;Will make use of the available Java Development Tool kits for working with Java Beans and Java Server Pages.;0
18_SoftwareRequirementsSpecification-uji18;Also will make use of the online references available for developing programs in ASP, HTML and the two scripting languages, JavaScript and VBScript.;0
18_SoftwareRequirementsSpecification-uji18;Will make use of the existing Java libraries available for JSP and Servlets.;0
18_SoftwareRequirementsSpecification-uji18;Also we need to develop some new libraries for the web-based application.;0
18_SoftwareRequirementsSpecification-uji18;Also will develop new programs using ASP and scripting languages.;0
18_SoftwareRequirementsSpecification-uji18;Online help is provided for each of the feature available with the Online Library System.;0
18_SoftwareRequirementsSpecification-uji18;All the applications provide an on-line help system to assist the user.;0
18_SoftwareRequirementsSpecification-uji18;The nature of these systems is unique to application development as they combine aspects of programming (hyperlinks, etc) with aspects of technical writing (organization, presentation).;1
18_SoftwareRequirementsSpecification-uji18;Online help is provided for each and every feature provided by the system.;0
18_SoftwareRequirementsSpecification-uji18;The User Manual describes the use of the system to Librarian and Employees.;0
18_SoftwareRequirementsSpecification-uji18;It describes the use of the system on mobile systems.;0
18_SoftwareRequirementsSpecification-uji18;The user manual should be available as a hard copy and also as online help.;0
18_SoftwareRequirementsSpecification-uji18;An installation document will be provided that includes the installation instructions and configuration guidelines, which is important to a full solution offering.;0
18_SoftwareRequirementsSpecification-uji18;Also, a Read Me file is typically included as a standard component.;0
18_SoftwareRequirementsSpecification-uji18;"The Read Me includes a ""What's New With This Release"" section, and a discussion of compatibility issues with earlier releases.";0
18_SoftwareRequirementsSpecification-uji18;Most users also appreciate documentation defining any known bugs and workarounds in the Read Me file.;0
18_SoftwareRequirementsSpecification-uji18;Since the installation of Online Library System is a complex process, our experts will do it.;0
18_SoftwareRequirementsSpecification-uji18;So an installation Guide will not be provided to the user.;0
18_SoftwareRequirementsSpecification-uji18;The System Administrator will need to purchase the license for IIS Server.;0
18_SoftwareRequirementsSpecification-uji18;Mostly it is available with Windows Environment.;1
18_SoftwareRequirementsSpecification-uji18;So the system need not purchase any licensing products.;1
18_SoftwareRequirementsSpecification-uji18;Will make use of the existing Web Browsers such as Microsoft Internet Explorer or Netscape.;0
18_SoftwareRequirementsSpecification-uji18;The user-interface of the system shall be designed as shown in the user-interface prototypes.;0
18_SoftwareRequirementsSpecification-uji18;The existing Local Area Network (LAN) will be used for collecting data from the users and also for updating the Library Catalogue.;0
18_SoftwareRequirementsSpecification-uji18;A firewall will be used with the server to prevent unauthorized access to the system.;0
18_SoftwareRequirementsSpecification-uji18;The Online Library System will be connected to the World Wide Web.;0
18_SoftwareRequirementsSpecification-uji18;The usage is restricted to only University of Houston-Clearlake Library who is purchasing the Online Library System from Library InfoSys and signs the maintenance contract.;0
18_SoftwareRequirementsSpecification-uji18;Online Library System is a trademark of Library InfoSys and cannot be used without its consent.;0
24_srsv6-uji24;Manage course information: the general user can use the system to enter and modify course information. The local database maintains the information.;0
24_srsv6-uji24;Manage student information: the general user can use the system to enter and modify student information, or to download student information from the university database. In addition, the user can delete a student from a course. The local database maintains the information.;0
24_srsv6-uji24;Enter outcomes: the general user can use the system to enter course outcomes. The user can assign a ranking to each course outcome. The local database maintains the information.;0
24_srsv6-uji24;"Enter targeted competency: the general user can use the system to select one of two types of targeted competencies that can be used to automatically check progress toward achieving course outcomes the user can enter values associated with the different types. The user can enter a description of a targeted competency that can be used for manual checking. The local database maintains the information.";0
24_srsv6-uji24;"Map entities: the general user can use the system to map course outcomes to program outcomes to map AIUs to course outcomes and to map course outcomes to targeted competencies. The local database maintains the information.";0
24_srsv6-uji24;Define AIs: the general user can use the system to enter information related to an AI. For each instrument, the stored information includes such items as description, category, assessment instrument part (AIP) label and description, AIU label and description, AIU point value. For each student, the user can enter the points earned for each assessment unit. The local database maintains the information.;0
24_srsv6-uji24;Modify AIs: the general user can use the system to modify information related to an AI. The local database maintains the information.;0
24_srsv6-uji24;Enter grades: the general user can use the system to enter student grades related to an AI and to enter formulae for calculating grades. The local database maintains the information.;0
24_srsv6-uji24;Archive course and student information: the general user can use the system to archive course and student information to the central database from the local database at the end of the semester.;0
24_srsv6-uji24;Access the system: the general user can access the system through a unique login name and password.;0
24_srsv6-uji24;Open course: the general user can select a course from the list of courses that s/he owns.;0
24_srsv6-uji24;Set password - The user can set the password for accessing and entering information on the course.;0
24_srsv6-uji24;Set property list � The user can set the property list that gives the login names for the users who can access a course.;0
24_srsv6-uji24;Enter formula: the general user can define the formulas that will be used to calculate students� grades on an AI, assessment category, or course.;0
24_srsv6-uji24;The system will not be accessible to unauthorized users.;0
24_srsv6-uji24;All data transmitted to the central database will be encrypted.;0
24_srsv6-uji24;The system will be completed by the end of April 2001.;1
24_srsv6-uji24;The university database is the Banner system.;1
24_srsv6-uji24;Each professor has access to a desktop computer.;1
24_srsv6-uji24;A table with login and password has been set up for each professor in the departments of the College of Engineering and is maintained in the local database.;0
24_srsv6-uji24;The initial login and password for general users will be encrypted.;0
24_srsv6-uji24;The timeframe to upload data to the central database is the day that grades are due to the university and one week before the start of the new semester.;0
24_srsv6-uji24;Program outcomes that include ABET outcomes a-k and additional program outcomes are stored in the local database.;0
24_srsv6-uji24;Once a student is dropped, the information associated with the student cannot be removed or modified.;0
